code_dept,nb_etablissements,annee,unite,NA17_label,UNIT
39,9.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,559.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,110.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,938.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,1684.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,245.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,691.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,78.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,384.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,112.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,801.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,1724.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,764.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
39,82299.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,1269.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,3936.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,1087.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,919.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,12242.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,1290.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,5133.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,11097.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,3736.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,2816.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,432.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,1587.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,476.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,5117.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,28615.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
39,2547.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,14560.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,1001.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,402.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,1.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,47.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,19.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,432.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,113.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,1593.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,2952.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,352.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,1550.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,136.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,569.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,393.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,1504.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,2075.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,1421.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
40,121652.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,2816.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,7088.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,16.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,565.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,2111.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,8762.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,1957.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,8068.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,18770.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,6334.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,5203.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,770.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,2603.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,1126.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,7794.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,41757.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
40,5912.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,10204.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,848.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,295.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,0.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,53.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,19.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,412.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,132.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,1288.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,1727.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,263.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,832.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,85.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,408.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,176.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,1048.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,1565.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,1053.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
41,105136.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,2333.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,3211.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,1881.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,2962.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,10258.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,2246.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,6592.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,13426.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,4536.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,4330.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,861.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,3822.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,800.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,9964.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,33592.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
41,4322.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,23104.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,577.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,625.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,0.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,179.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,54.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,1502.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,198.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,2699.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,4666.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,639.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,1656.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,305.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,1147.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,412.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,2960.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,3277.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,2208.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
42,252962.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,1304.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,8235.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,6505.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,2829.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,28388.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,2965.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,15803.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,34486.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,11373.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,7872.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,2526.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,7568.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,2443.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,23032.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,89140.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
42,8493.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,7836.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,527.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,283.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,0.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,32.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,12.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,481.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,108.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,871.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,1502.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,223.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,630.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,75.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,67.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,650.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,1355.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,737.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
43,66525.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,750.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,2978.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,821.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,712.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,10082.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,1021.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,4544.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,8154.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,2314.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,2167.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,469.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,1473.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,346.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,2947.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,25586.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
43,2161.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,42398.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,1570.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,885.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,2.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,200.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,85.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,1427.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,286.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,4311.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,8035.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,1029.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,3778.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,1236.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,2189.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,959.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,6529.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,5168.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,4709.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
44,564881.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,5123.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,14045.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,775.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,8886.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,14086.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,30545.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,8126.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,36539.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,74796.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,33898.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,21600.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,27839.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,22091.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,4964.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,72147.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,169810.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
44,19611.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,18968.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,694.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,405.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,0.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,112.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,28.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,711.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,187.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,2351.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,3548.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,664.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,1434.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,332.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,913.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,369.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,2379.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,2694.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,2147.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
45,243556.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,1988.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,7048.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,7090.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,1729.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,20386.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,4763.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,15361.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,32035.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,17428.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,7917.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,4835.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,9032.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,1831.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,27033.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,77172.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
45,7908.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,6522.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,447.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,213.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,0.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,21.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,4.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,205.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,120.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,754.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,1315.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,136.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,662.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,57.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,228.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,88.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,549.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,1159.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,564.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
46,51544.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,913.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,3348.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,723.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,1281.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,3551.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,1032.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,3122.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,6883.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,1514.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,1819.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,283.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,1265.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,221.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,3137.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,20575.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
46,1877.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,11680.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,1216.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,324.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,0.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,47.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,23.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,409.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,113.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,1204.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,2499.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,312.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,765.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,118.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,483.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,204.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,1201.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,1745.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,1017.0,2018,Nombre d'établissements,Activité économique en 17 postes (NA - A17),NBET
47,102243.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,2945.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,4527.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,0.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,737.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,627.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,5921.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,1201.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,5883.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,18601.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,4450.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,3207.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,796.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,2773.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,625.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
47,7430.0,2018,Postes salariés dans les établissements,Activité économique en 17 postes (NA - A17),NBSALET
