code_dept,nb_logements,annee,unite,STOCD_label,UNIT
22,17325.373824,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
22,48420.159134,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
23,57456.759037,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
23,41682.123586,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
23,8793.810805,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
23,4514.310471,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
23,679.271511,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
23,1787.242664,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
23,113545.079779,2018,Population,Statut d'occupation du logement,POP
23,84926.204143,2018,Population,Statut d'occupation du logement,POP
23,16083.746284,2018,Population,Statut d'occupation du logement,POP
23,8313.654451,2018,Population,Statut d'occupation du logement,POP
23,1035.421118,2018,Population,Statut d'occupation du logement,POP
23,3186.053782,2018,Population,Statut d'occupation du logement,POP
23,1195200.183184,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
23,1053425.828438,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
23,61114.10465,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
23,47672.358082,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
23,3607.3466,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
23,29380.545415,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
24,195895.699159,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
24,134125.160904,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
24,41107.372716,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
24,12188.107425,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
24,3245.993188,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
24,5229.064926,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
24,401161.02347,2018,Population,Statut d'occupation du logement,POP
24,284121.661134,2018,Population,Statut d'occupation du logement,POP
24,77462.594962,2018,Population,Statut d'occupation du logement,POP
24,24670.873566,2018,Population,Statut d'occupation du logement,POP
24,4933.580191,2018,Population,Statut d'occupation du logement,POP
24,9972.313617,2018,Population,Statut d'occupation du logement,POP
24,3423016.373022,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
24,2957353.042398,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
24,256092.946202,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
24,116257.708657,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
24,14447.605447,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
24,78865.070317,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
25,245757.018335,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
25,146024.862468,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
25,55580.566936,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
25,32031.806834,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
25,7428.089588,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
25,4691.692508,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
25,529591.053236,2018,Population,Statut d'occupation du logement,POP
25,336950.246837,2018,Population,Statut d'occupation du logement,POP
25,101974.953364,2018,Population,Statut d'occupation du logement,POP
25,72058.94064,2018,Population,Statut d'occupation du logement,POP
25,10022.666862,2018,Population,Statut d'occupation du logement,POP
25,8584.245533,2018,Population,Statut d'occupation du logement,POP
25,3837194.040382,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
25,3095760.003349,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
25,312219.725045,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
25,339849.580688,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
25,25441.063848,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
25,63923.667451,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
26,229776.962504,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
26,142117.112498,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
26,52423.152454,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
26,24920.987263,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
26,5155.760013,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
26,5159.950275,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
26,504726.766476,2018,Population,Statut d'occupation du logement,POP
26,326651.117721,2018,Population,Statut d'occupation du logement,POP
26,103253.031332,2018,Population,Statut d'occupation du logement,POP
26,57047.107488,2018,Population,Statut d'occupation du logement,POP
26,7356.160495,2018,Population,Statut d'occupation du logement,POP
26,10419.349439,2018,Population,Statut d'occupation du logement,POP
26,3486271.977818,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
26,2852530.002176,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
26,310791.386012,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
26,240981.557995,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
26,18941.011912,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
26,63028.019724,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
27,253986.371001,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
27,165878.880178,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
27,44860.073326,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
27,36529.275251,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
27,2476.838817,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
27,4241.303429,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
27,587579.363577,2018,Population,Statut d'occupation du logement,POP
27,398702.319574,2018,Population,Statut d'occupation du logement,POP
27,91520.687075,2018,Population,Statut d'occupation du logement,POP
27,84102.119957,2018,Population,Statut d'occupation du logement,POP
27,4390.312875,2018,Population,Statut d'occupation du logement,POP
27,8863.924096,2018,Population,Statut d'occupation du logement,POP
27,4044780.811784,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
27,3330801.524969,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
27,282884.078704,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
27,363399.158706,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
27,14514.354217,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
27,53181.695189,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
28,185040.002384,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
28,122547.658614,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
28,29210.24544,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
28,28598.73506,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
28,1866.036802,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
28,2817.326468,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
28,423010.254746,2018,Population,Statut d'occupation du logement,POP
28,290291.954373,2018,Population,Statut d'occupation du logement,POP
28,58292.412967,2018,Population,Statut d'occupation du logement,POP
28,65633.309812,2018,Population,Statut d'occupation du logement,POP
28,2999.166074,2018,Population,Statut d'occupation du logement,POP
28,5793.411519,2018,Population,Statut d'occupation du logement,POP
28,3061416.532727,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
28,2529658.6731,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
28,164292.498931,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
28,323082.057443,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
28,9933.745814,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
28,34449.557439,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
29,430088.010368,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
29,296333.203129,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
29,74652.24319,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
29,43124.54285,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
29,9628.627157,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
29,6349.394042,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
29,887343.987146,2018,Population,Statut d'occupation du logement,POP
29,648878.146428,2018,Population,Statut d'occupation du logement,POP
29,133722.083914,2018,Population,Statut d'occupation du logement,POP
29,79705.471951,2018,Population,Statut d'occupation du logement,POP
29,13242.312799,2018,Population,Statut d'occupation du logement,POP
29,11795.972055,2018,Population,Statut d'occupation du logement,POP
29,7200576.366234,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
29,6328798.557858,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
29,352785.243374,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
29,413189.734316,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
29,31232.606957,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
29,74570.223729,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
30,336215.809096,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
30,198647.438163,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
30,87172.904629,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
30,33738.072509,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
30,7670.234277,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
30,8987.159519,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
30,729782.505927,2018,Population,Statut d'occupation du logement,POP
30,447117.928291,2018,Population,Statut d'occupation du logement,POP
30,174711.851279,2018,Population,Statut d'occupation du logement,POP
30,78364.706985,2018,Population,Statut d'occupation du logement,POP
30,11517.595717,2018,Population,Statut d'occupation du logement,POP
30,18070.423656,2018,Population,Statut d'occupation du logement,POP
30,5010515.071994,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
30,3940093.439691,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
30,539992.270079,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
30,384102.764164,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
30,29893.48028,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
30,116433.11778,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
31,643337.928889,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
31,336415.009755,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
31,190758.659903,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
31,70152.245556,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
31,33107.746548,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
31,12904.267128,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
31,1353697.341315,2018,Population,Statut d'occupation du logement,POP
31,776729.353785,2018,Population,Statut d'occupation du logement,POP
31,345403.517185,2018,Population,Statut d'occupation du logement,POP
31,163071.034929,2018,Population,Statut d'occupation du logement,POP
31,44381.009604,2018,Population,Statut d'occupation du logement,POP
31,24112.425812,2018,Population,Statut d'occupation du logement,POP
31,8157958.54499,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
31,6363030.336222,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
31,934919.424193,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
31,627991.644234,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
31,93208.989689,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
31,138808.150651,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
32,88771.420035,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
32,61135.44581,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
32,18771.725581,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
32,4964.047846,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
32,1297.058695,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
32,2603.142104,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
32,186472.166692,2018,Population,Statut d'occupation du logement,POP
32,133729.882829,2018,Population,Statut d'occupation du logement,POP
32,35328.575053,2018,Population,Statut d'occupation du logement,POP
32,10515.419134,2018,Population,Statut d'occupation du logement,POP
32,1965.412883,2018,Population,Statut d'occupation du logement,POP
32,4932.876793,2018,Population,Statut d'occupation du logement,POP
32,1664094.692688,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
32,1448558.340757,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
32,119721.696915,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
32,45263.184594,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
32,5442.293295,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
32,45109.177126,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
33,740536.267066,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
33,404880.836195,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
33,202519.573753,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
33,93626.310176,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
33,24167.854921,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
33,15341.692021,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
33,1572790.571981,2018,Population,Statut d'occupation du logement,POP
33,932383.936616,2018,Population,Statut d'occupation du logement,POP
33,371299.329093,2018,Population,Statut d'occupation du logement,POP
33,205576.201572,2018,Population,Statut d'occupation du logement,POP
33,33295.765581,2018,Population,Statut d'occupation du logement,POP
33,30235.339118,2018,Population,Statut d'occupation du logement,POP
33,10097439.443134,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
33,7813863.330479,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
33,1069921.067893,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
33,953739.50101,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
33,70316.420751,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
33,189599.123001,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
34,543017.361803,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
34,288852.061124,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
34,160214.991954,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
34,54732.211721,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
34,25975.002711,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
34,13243.094293,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
34,1134713.435153,2018,Population,Statut d'occupation du logement,POP
34,635041.00661,2018,Population,Statut d'occupation du logement,POP
34,305927.649452,2018,Population,Statut d'occupation du logement,POP
34,131280.741139,2018,Population,Statut d'occupation du logement,POP
34,36607.205547,2018,Population,Statut d'occupation du logement,POP
34,25856.832405,2018,Population,Statut d'occupation du logement,POP
34,6903398.689476,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
34,5237032.086844,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
34,861672.619495,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
34,588966.504624,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
34,73116.751796,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
34,142610.726716,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
35,478061.025303,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
35,285842.755915,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
35,109532.43334,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
35,63305.187608,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
35,13767.542977,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
35,5613.105463,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
35,1041229.067033,2018,Population,Statut d'occupation du logement,POP
35,683170.97997,2018,Population,Statut d'occupation du logement,POP
35,201246.467901,2018,Population,Statut d'occupation du logement,POP
35,127019.904138,2018,Population,Statut d'occupation du logement,POP
35,18853.260608,2018,Population,Statut d'occupation du logement,POP
35,10938.454415,2018,Population,Statut d'occupation du logement,POP
35,6651544.419265,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
35,5462463.404666,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
35,499326.027208,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
35,595006.763497,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
35,37368.536651,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
35,57379.687244,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
36,105675.138236,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
36,72024.874484,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
36,15705.517731,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
36,14708.985338,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
36,1117.54698,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
36,2118.213703,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
36,214009.811656,2018,Population,Statut d'occupation du logement,POP
36,151016.913097,2018,Population,Statut d'occupation du logement,POP
36,29339.497341,2018,Population,Statut d'occupation du logement,POP
36,28073.748651,2018,Population,Statut d'occupation du logement,POP
36,1624.013915,2018,Population,Statut d'occupation du logement,POP
36,3955.638653,2018,Population,Statut d'occupation du logement,POP
36,1991796.433806,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
36,1704634.254207,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
36,106390.706695,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
36,144508.417828,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
36,6392.985782,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
36,29870.069294,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
37,281840.578258,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
37,166603.47844,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
37,57568.72781,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
37,46315.385524,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
37,7111.152791,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
37,4241.833692,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
37,592491.35033,2018,Population,Statut d'occupation du logement,POP
37,378542.727894,2018,Population,Statut d'occupation du logement,POP
37,102790.369421,2018,Population,Statut d'occupation du logement,POP
37,94075.23986,2018,Population,Statut d'occupation du logement,POP
37,8992.252908,2018,Population,Statut d'occupation du logement,POP
37,8090.760248,2018,Population,Statut d'occupation du logement,POP
37,4247472.830072,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
37,3378855.288607,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
37,300780.400402,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
37,497132.931969,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
37,23675.508445,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
37,47028.70065,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
38,548468.413123,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
38,335274.187549,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
38,107732.980066,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
38,75333.659736,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
38,19248.267798,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
38,10879.317974,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
38,1239799.974296,2018,Population,Statut d'occupation du logement,POP
38,801481.897912,2018,Population,Statut d'occupation du logement,POP
38,211350.383134,2018,Population,Statut d'occupation du logement,POP
38,177756.763444,2018,Population,Statut d'occupation du logement,POP
38,27575.990826,2018,Population,Statut d'occupation du logement,POP
38,21634.93898,2018,Population,Statut d'occupation du logement,POP
38,8226902.351002,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
38,6620170.204221,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
38,595922.405591,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
38,821538.347986,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
38,62384.424176,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
38,126886.969028,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
39,119876.975615,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
39,78841.162426,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
39,23515.799827,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
39,12672.608029,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
39,2258.837023,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
39,2588.568311,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
39,254109.456853,2018,Population,Statut d'occupation du logement,POP
39,176472.086748,2018,Population,Statut d'occupation du logement,POP
39,43339.450544,2018,Population,Statut d'occupation du logement,POP
39,26252.744936,2018,Population,Statut d'occupation du logement,POP
39,3188.223782,2018,Population,Statut d'occupation du logement,POP
39,4856.950844,2018,Population,Statut d'occupation du logement,POP
39,2081460.185479,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
39,1749497.596532,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
39,144500.613285,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
39,141493.453417,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
39,8603.710752,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
39,37364.811493,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
40,188793.207826,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
40,124480.248359,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
40,44545.90457,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
40,11955.706933,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
40,3444.170458,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
40,4367.177507,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
40,401032.819251,2018,Population,Statut d'occupation du logement,POP
40,275811.137984,2018,Population,Statut d'occupation du logement,POP
40,86525.24882,2018,Population,Statut d'occupation du logement,POP
40,24972.228989,2018,Population,Statut d'occupation du logement,POP
40,5347.962262,2018,Population,Statut d'occupation du logement,POP
40,8376.241196,2018,Population,Statut d'occupation du logement,POP
40,3010145.08084,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
40,2529417.235288,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
40,290968.542303,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
40,117806.771547,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
40,14547.519522,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
40,57405.012181,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
41,150035.946225,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
41,102470.042313,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
41,24923.401907,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
41,17826.130462,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
41,2082.873388,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
41,2733.498154,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
41,320595.801358,2018,Population,Statut d'occupation du logement,POP
41,225791.285314,2018,Population,Statut d'occupation du logement,POP
41,46773.011083,2018,Population,Statut d'occupation du logement,POP
41,39586.681263,2018,Population,Statut d'occupation du logement,POP
41,2943.179968,2018,Population,Statut d'occupation du logement,POP
41,5501.643731,2018,Population,Statut d'occupation du logement,POP
41,2585761.164181,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
41,2217330.197345,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
41,152072.737184,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
41,175385.968663,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
41,7710.137445,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
41,33262.123544,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
42,341580.845671,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
42,200546.105966,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
42,75960.65028,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
42,51664.62038,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
42,7805.863984,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
42,5603.60506,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
42,745141.809876,2018,Population,Statut d'occupation du logement,POP
42,469810.602912,2018,Population,Statut d'occupation du logement,POP
42,144566.641252,2018,Population,Statut d'occupation du logement,POP
42,109345.175657,2018,Population,Statut d'occupation du logement,POP
42,10819.908795,2018,Population,Statut d'occupation du logement,POP
42,10599.48126,2018,Population,Statut d'occupation du logement,POP
42,5447181.514078,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
42,4232716.907813,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
42,521689.932169,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
42,583843.774425,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
42,27676.509889,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
42,81254.389782,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
43,102719.388328,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
43,71944.25928,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
43,19935.541468,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
43,6840.54241,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
43,1702.927997,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
43,2296.117173,2018,Nombre de logements,Statut d'occupation du logement,NBLOG
43,221571.730475,2018,Population,Statut d'occupation du logement,POP
43,164445.479124,2018,Population,Statut d'occupation du logement,POP
43,37283.343839,2018,Population,Statut d'occupation du logement,POP
43,13099.680626,2018,Population,Statut d'occupation du logement,POP
43,2329.319836,2018,Population,Statut d'occupation du logement,POP
43,4413.907051,2018,Population,Statut d'occupation du logement,POP
43,1824394.046688,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
43,1581217.558542,2018,Nombre d'heures annuelles travaillées,Statut d'occupation du logement,DUREE
