periode,taux_chomage,description,zone,id_serie,annee
2010-Q3,5.4,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2010
2010-Q4,5.1,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2010
2011-Q1,5.1,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2011
2011-Q2,5.2,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2011
2011-Q3,5.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2011
2011-Q4,5.5,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2011
2012-Q1,5.7,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2012
2012-Q2,5.7,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2012
2012-Q3,5.9,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2012
2012-Q4,6.1,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2012
2013-Q1,6.2,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2013
2013-Q2,6.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2013
2013-Q3,6.2,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2013
2013-Q4,6.0,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2013
2014-Q1,6.2,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2014
2014-Q2,6.1,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2014
2014-Q3,6.2,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2014
2014-Q4,6.4,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2014
2015-Q1,6.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2015
2015-Q2,6.5,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2015
2015-Q3,6.5,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2015
2015-Q4,6.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2015
2016-Q1,6.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2016
2016-Q2,6.1,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2016
2016-Q3,5.8,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2016
2016-Q4,6.0,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2016
2017-Q1,5.6,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2017
2017-Q2,5.6,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2017
2017-Q3,5.7,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2017
2017-Q4,5.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2017
2018-Q1,5.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2018
2018-Q2,5.3,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2018
2018-Q3,5.4,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2018
2018-Q4,5.1,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2018
2019-Q1,5.0,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2019
2019-Q2,4.9,Chômeurs au sens du BIT - Hommes (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688386,2019
2003-Q1,5.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2003
2003-Q2,5.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2003
2003-Q3,5.6,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2003
2003-Q4,5.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2003
2004-Q1,5.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2004
2004-Q2,5.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2004
2004-Q3,5.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2004
2004-Q4,6.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2004
2005-Q1,5.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2005
2005-Q2,5.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2005
2005-Q3,5.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2005
2005-Q4,5.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2005
2006-Q1,6.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2006
2006-Q2,6.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2006
2006-Q3,5.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2006
2006-Q4,5.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2006
2007-Q1,5.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2007
2007-Q2,5.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2007
2007-Q3,5.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2007
2007-Q4,5.1,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2007
2008-Q1,4.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2008
2008-Q2,4.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2008
2008-Q3,5.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2008
2008-Q4,5.2,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2008
2009-Q1,6.1,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2009
2009-Q2,6.6,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2009
2009-Q3,6.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2009
2009-Q4,7.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2009
2010-Q1,6.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2010
2010-Q2,6.6,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2010
2010-Q3,6.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2010
2010-Q4,6.2,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2010
2011-Q1,6.2,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2011
2011-Q2,6.3,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2011
2011-Q3,6.4,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2011
2011-Q4,6.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2011
2012-Q1,6.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2012
2012-Q2,7.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2012
2012-Q3,7.2,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2012
2012-Q4,7.5,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2012
2013-Q1,7.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2013
2013-Q2,7.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2013
2013-Q3,7.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2013
2013-Q4,7.4,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2013
2014-Q1,7.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2014
2014-Q2,7.6,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2014
2014-Q3,7.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2014
2014-Q4,7.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2014
2015-Q1,7.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2015
2015-Q2,8.2,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2015
2015-Q3,8.1,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2015
2015-Q4,7.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2015
2016-Q1,7.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2016
2016-Q2,7.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2016
2016-Q3,7.3,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2016
2016-Q4,7.6,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2016
2017-Q1,7.0,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2017
2017-Q2,7.1,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2017
2017-Q3,7.2,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2017
2017-Q4,6.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2017
2018-Q1,6.8,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2018
2018-Q2,6.7,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2018
2018-Q3,6.9,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2018
2018-Q4,6.4,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2018
2019-Q1,6.4,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2019
2019-Q2,6.3,Chômeurs au sens du BIT - Hommes (part de la population de 15 à 64 ans) - France métropolitaine - Données CVS - Série arrêtée,FM,1688387,2019
2003-Q1,4.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2003
2003-Q2,4.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2003
2003-Q3,4.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2003
2003-Q4,4.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2003
2004-Q1,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2004
2004-Q2,4.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2004
2004-Q3,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2004
2004-Q4,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2004
2005-Q1,4.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2005
2005-Q2,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2005
2005-Q3,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2005
2005-Q4,4.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2005
2006-Q1,4.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2006
2006-Q2,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2006
2006-Q3,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2006
2006-Q4,4.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2006
2007-Q1,4.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2007
2007-Q2,4.4,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2007
2007-Q3,4.3,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2007
2007-Q4,4.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2007
2008-Q1,3.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2008
2008-Q2,3.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2008
2008-Q3,4.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2008
2008-Q4,4.2,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2008
2009-Q1,4.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2009
2009-Q2,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2009
2009-Q3,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2009
2009-Q4,5.2,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2009
2010-Q1,5.1,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2010
2010-Q2,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2010
2010-Q3,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2010
2010-Q4,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2010
2011-Q1,4.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2011
2011-Q2,4.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2011
2011-Q3,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2011
2011-Q4,5.1,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2011
2012-Q1,5.1,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2012
2012-Q2,5.3,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2012
2012-Q3,5.3,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2012
2012-Q4,5.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2012
2013-Q1,5.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2013
2013-Q2,5.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2013
2013-Q3,5.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2013
2013-Q4,5.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2013
2014-Q1,5.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2014
2014-Q2,5.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2014
2014-Q3,5.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2014
2014-Q4,5.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2014
2015-Q1,5.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2015
2015-Q2,5.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2015
2015-Q3,5.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2015
2015-Q4,5.6,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2015
2016-Q1,5.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2016
2016-Q2,5.4,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2016
2016-Q3,5.4,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2016
2016-Q4,5.4,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2016
2017-Q1,5.2,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2017
2017-Q2,5.1,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2017
2017-Q3,5.2,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2017
2017-Q4,4.8,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2017
2018-Q1,5.0,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2018
2018-Q2,4.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2018
2018-Q3,4.9,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2018
2018-Q4,4.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2018
2019-Q1,4.7,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2019
2019-Q2,4.5,Chômeurs au sens du BIT (part dans la population de 15 ans ou plus) - France métropolitaine - Données CVS - Série arrêtée,FM,1688388,2019
2003-Q1,251.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2003
2003-Q2,237.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2003
2003-Q3,246.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2003
2003-Q4,282.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2003
2004-Q1,288.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2004
2004-Q2,289.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2004
2004-Q3,297.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2004
2004-Q4,295.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2004
2005-Q1,281.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2005
2005-Q2,277.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2005
2005-Q3,270.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2005
2005-Q4,274.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2005
2006-Q1,295.0,Personnes dans le halo autour du chômage - Ensemble des 15 à 24 ans (en milliers) - France métropolitaine - Données CVS - Série arrêtée,FM,1688498,2006
